temperature,wind_speed,solar_radiation,price,load,wind_generation,solar_generation
-9.803413441388116,1.184158294096719,-76.40142932069476,-18.291248255115633,10511.628990082369,7748.282867917123,-1102.4530860082639
-8.059667714127517,1.123222368540357,-0.9551264533461283,-9.575757835407884,8222.009977764697,5132.49072603756,22.3140786814963
-7.330222466335381,0.8616133992513073,-0.21811199682465554,-0.7693617957406573,4412.5087499102665,5235.453191166604,16.174688139164658
-7.938961052315618,0.428411338536836,-53.69494583640016,-4.646428401580124,6711.797755384774,2503.73866105709,-3574.5640778278766
-10.277255255579547,0.3496473329387011,-182.7831428538637,6.671879080172161,6601.836475731907,-885.362844417381,-10060.608500729095
-10.932676554365354,-0.39348361548303057,-162.56124989635694,7.184730357544346,6887.75002500182,-3585.991494052403,-6891.978710583273
-11.304822102719536,-0.5163606263275247,-72.83769739530037,-6.989293365083526,8289.73143467313,-1394.8660378480217,-1095.6034824812498
-10.298037740205032,-0.0902782050973876,-0.4267991359364882,-4.926302945375767,6885.799922355465,179.90432027241513,27.601182208510476
-9.89279317187069,0.19785853381906549,-0.6004864982600759,-3.0515380165474824,5218.1012392945195,2133.5830345848626,-48.438369185688806
-10.146368183632177,0.5905684122487287,-54.04245063093997,-7.451104622386943,6598.390244769027,5132.368504475349,-3564.36463515273
-11.56494650554845,0.7230417776184588,-194.7774596296047,-3.2202971406346634,7378.8039651161525,5913.266999000878,-9449.471558053949
